URL,Date,Tweet,ID,Replies,Retweets,Likes,Quotes,Conv. ID,Language,Links,Media,Retweeted Tweet,Bookmarks,Username
https://twitter.com/aaliakhan19/status/1669345562238521344,2023-06-15 14:06:11+00:00,Ini Alasan Jokowi Pilih Perry Warjiyo Jadi Calon Gubernur BI - CNBC Indonesia #Jokowi #Prabowo https://t.co/3ok4sgcMt3,1669345562238521344,0,10,0,0,1669345562238521344,in,http://dlvr.it/Sqk2Q9,,,0,aaliakhan19
https://twitter.com/minesabreast/status/1669345561420656645,2023-06-15 14:06:11+00:00,Ini Alasan Jokowi Pilih Perry Warjiyo Jadi Calon Gubernur BI - CNBC Indonesia #prabowo #jokowi #prabowoaja https://t.co/RXwZLtcq1l,1669345561420656645,0,10,0,0,1669345561420656645,in,http://dlvr.it/Sqk2QB,,,0,minesabreast
https://twitter.com/saifsameer12/status/1669345560598544386,2023-06-15 14:06:11+00:00,"Soal Proposal Prabowo, Jokowi Sebut Boleh-boleh Saja Ada ... - https://t.co/5uomcbNxaF #Prabowo #Jokowi #PrabowoAja https://t.co/ep0BwW06bw",1669345560598544386,0,10,0,0,1669345560598544386,in,http://kompas.id,,,0,saifsameer12
https://twitter.com/jonputradmc/status/1669345558723723267,2023-06-15 14:06:10+00:00,"Soal Proposal Prabowo, Jokowi Sebut Boleh-boleh Saja Ada ... - https://t.co/00gu7DFNDF #jokowi #prabowo #PrabowoSubianto https://t.co/KqsAGU7Eow",1669345558723723267,0,10,0,0,1669345558723723267,in,http://kompas.id,,,0,jonputradmc
https://twitter.com/saifsameer12/status/1669345552436449283,2023-06-15 14:06:09+00:00,Ini Alasan Jokowi Pilih Perry Warjiyo Jadi Calon Gubernur BI - CNBC Indonesia #Prabowo #Jokowi #PrabowoAja https://t.co/7g8AtvL7NY,1669345552436449283,0,10,0,0,1669345552436449283,in,http://dlvr.it/Sqk2PH,,,0,saifsameer12
https://twitter.com/jonputradmc/status/1669345550561607682,2023-06-15 14:06:08+00:00,Ini Alasan Jokowi Pilih Perry Warjiyo Jadi Calon Gubernur BI - CNBC Indonesia #jokowi #prabowo #PrabowoSubianto https://t.co/SQL50HFeDW,1669345550561607682,0,10,0,0,1669345550561607682,in,http://dlvr.it/Sqk2P1,,,0,jonputradmc
https://twitter.com/tribunnews/status/1669345527396438021,2023-06-15 14:06:03+00:00,"Menteri Pertahanan (Menhan) RI Prabowo Subianto meyakini pembelian 12 pesawat jet Mirage 2000-5 bekas dari Qatar mampu manangkal penurunan kekuatan pertahanan RI.
Sebab, sudah banyak jet tempur Indonesia yang sudah tua. (ld)

https://t.co/IaLLW3DJJH.",1669345527396438021,0,0,1,0,1669345527396438021,in,https://www.tribunnews.com/nasional/2023/06/15/prabowo-sebut-mirage-2000-5-paling-potensial-dibeli-karena-banyak-jet-tempur-yang-mau-pensiun,,,0,tribunnews
https://twitter.com/indo_pejuang/status/1669345356902191104,2023-06-15 14:05:22+00:00,Ganjar   kalahkan prabowo dan anies di survei terbaru #GanjarCapres https://t.co/SI8JwMZa28,1669345356902191104,1,0,0,0,1669345354016501779,in,,https://pbs.twimg.com/media/Fyq0lPTakAkHhIU?format=jpg&name=orig,,0,indo_pejuang
https://twitter.com/JHPrabowo/status/1669345326363443200,2023-06-15 14:05:15+00:00,"Sing ngomong sopo lik ?
Njajal sumbere ndi ?",1669345326363443200,0,0,1,0,1669345326363443200,in,,,,0,JHPrabowo
https://twitter.com/Ini_ajunk/status/1669345153704923139,2023-06-15 14:04:34+00:00,"Prabowo Subianto: Orang Botak Tandanya Pintar, Saya Juga Sudah Mulai Botak Nih - Ayo Semarang - Ayo Semarang #Prabowo #BangkitBersama https://t.co/vK4PVjXVzr",1669345153704923139,0,0,0,0,1669345153704923139,in,http://dlvr.it/Sqk26c,,,0,Ini_ajunk
